compound_fraction_number,plate_id,section_id,site,modality_name,col,cell_name,timepoint_id,modality_target,tp_time,plate_name,row,id,cell_code,stack_name,annotation,category,phenotype,uri
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,6,CFW,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,B,0bf0c078-8582-4864-956b-0ee1bda3f50c,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/0bf0c078-8582-4864-956b-0ee1bda3f50c.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,BrightField,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,,,PolyoxB-Caspo,H,e8804017-b2f7-4db8-82ed-ac3389b8570c,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/e8804017-b2f7-4db8-82ed-ac3389b8570c.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,1,NileRed,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,A,9c68ac63-cde9-4070-a600-3cb55e374d99,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/9c68ac63-cde9-4070-a600-3cb55e374d99.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,NileRed,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,F,051fd649-a22d-413d-9b49-8cae32574181,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/051fd649-a22d-413d-9b49-8cae32574181.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,5,CFW,6,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,6f162c85-71c7-4f09-9f4e-44f2abe79751,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/6f162c85-71c7-4f09-9f4e-44f2abe79751.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,NileRed,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,A,f0cbaece-e5d0-4772-b4eb-a935e9614bcf,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/f0cbaece-e5d0-4772-b4eb-a935e9614bcf.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,5,BrightField,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,C,7c293c94-ca1f-4d84-b208-07b39602dbea,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/7c293c94-ca1f-4d84-b208-07b39602dbea.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,WGA,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,F,8288deff-003f-4225-adde-7a823e565b63,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/8288deff-003f-4225-adde-7a823e565b63.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,6,NileRed,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,F,940e9f14-fcac-4972-84e7-7b73003e800f,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/940e9f14-fcac-4972-84e7-7b73003e800f.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,8,NileRed,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,b158fc27-bf18-49e5-b300-b71c94b9faf9,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/b158fc27-bf18-49e5-b300-b71c94b9faf9.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,8,NileRed,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,D,11f81d41-98e6-4029-a744-03a971fbb0f7,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/11f81d41-98e6-4029-a744-03a971fbb0f7.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,1,BrightField,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,B,5343c939-a587-460c-ba24-2c4a6ef9cd61,BOTRCI,NileRed_WGA_CFW,6,Morphology,GermNone,file:///images/5343c939-a587-460c-ba24-2c4a6ef9cd61.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,8,BrightField,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,H,b5679a94-dd46-4238-ac18-8d7ad1e1ae3b,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/b5679a94-dd46-4238-ac18-8d7ad1e1ae3b.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,CFW,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,B,0604504b-b7c9-4dc9-b584-964c8b46cc23,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/0604504b-b7c9-4dc9-b584-964c8b46cc23.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,6,BrightField,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,G,5472d45c-08ab-4d33-b1fa-1fe7ad825602,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/5472d45c-08ab-4d33-b1fa-1fe7ad825602.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,4,CFW,2,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,c4b103db-e4a8-40ec-a205-e9eb4cf07607,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/c4b103db-e4a8-40ec-a205-e9eb4cf07607.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,6,NileRed,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,B,1f562b63-2d1b-483f-b70b-543a54831fc9,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/1f562b63-2d1b-483f-b70b-543a54831fc9.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,6,CFW,7,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,H,8f368f8f-eb53-47ba-99bf-c5718d82004f,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/8f368f8f-eb53-47ba-99bf-c5718d82004f.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,4,NileRed,7,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,G,c8c2dcd8-d4fb-4504-ae67-6c02ce13a1f8,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/c8c2dcd8-d4fb-4504-ae67-6c02ce13a1f8.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,NileRed,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,A,8db30e62-c108-424e-ae34-7910e24808fd,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/8db30e62-c108-424e-ae34-7910e24808fd.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,9,BrightField,8,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,A,1731798d-2a46-4281-a2e3-858cdd620710,BOTRCI,NileRed_WGA_CFW,2,Morphology,GermEntangled,file:///images/1731798d-2a46-4281-a2e3-858cdd620710.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,3,CFW,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,A,2fe4ead6-4f4b-4f26-9e55-eab7a9539367,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/2fe4ead6-4f4b-4f26-9e55-eab7a9539367.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,WGA,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,D,53626690-3486-40ec-af23-5d33e8ca32df,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/53626690-3486-40ec-af23-5d33e8ca32df.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,A,0f2e0dca-2863-4e4a-b082-1388454a79fa,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/0f2e0dca-2863-4e4a-b082-1388454a79fa.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,7,BrightField,10,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,G,78b5c887-a4d0-4955-b73e-8f9163d9ab62,BOTRCI,NileRed_WGA_CFW,3,Morphology,GlucanSynInhib,file:///images/78b5c887-a4d0-4955-b73e-8f9163d9ab62.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,8,BrightField,10,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,B,cb42ad8f-dd29-4d64-8b3e-28b064806231,BOTRCI,NileRed_WGA_CFW,6,Morphology,GermNone,file:///images/cb42ad8f-dd29-4d64-8b3e-28b064806231.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,5,NileRed,7,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,D,48953ec9-59d4-4ff0-932d-cf6919711ba4,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/48953ec9-59d4-4ff0-932d-cf6919711ba4.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,H,92feb142-efa5-448e-91f7-aec8bb4d7fa9,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/92feb142-efa5-448e-91f7-aec8bb4d7fa9.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,4,NileRed,4,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,B,79fa45aa-5013-42e3-befa-445881b18706,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/79fa45aa-5013-42e3-befa-445881b18706.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,WGA,7,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,G,0e2c2cd2-8dca-4025-a695-4c97c6840685,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/0e2c2cd2-8dca-4025-a695-4c97c6840685.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,CFW,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,C,ac815b42-5655-4937-b826-3ecbe0bb83d5,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/ac815b42-5655-4937-b826-3ecbe0bb83d5.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,1,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,B,1adba5a2-5ae6-4926-a406-9d3bbe60406d,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/1adba5a2-5ae6-4926-a406-9d3bbe60406d.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,3,NileRed,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,4f95a0b9-611a-42bf-ab4e-802f970e017f,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/4f95a0b9-611a-42bf-ab4e-802f970e017f.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,5,BrightField,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,F,09586262-56f7-492a-a6c1-4107d37dce92,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/09586262-56f7-492a-a6c1-4107d37dce92.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,2,WGA,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,B,020add51-6600-434b-afa3-d7ca1fa901e1,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/020add51-6600-434b-afa3-d7ca1fa901e1.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,0882609e-b2bc-4721-89bc-d9339467b199,4,NileRed,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,E,baa7f97a-8c19-459d-82c4-fc26c819a9c9,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/baa7f97a-8c19-459d-82c4-fc26c819a9c9.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,7,BrightField,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,G,e51ff27b-21e6-44af-a9f8-24c034d5e0d4,BOTRCI,NileRed_WGA_CFW,3,Morphology,GlucanSynInhib,file:///images/e51ff27b-21e6-44af-a9f8-24c034d5e0d4.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,WGA,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,G,e2d254ab-fff4-453c-93ef-e0a8735130e7,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/e2d254ab-fff4-453c-93ef-e0a8735130e7.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,5,BrightField,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,C,e5f526ae-a7d2-47e5-a398-7389351c4dc3,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/e5f526ae-a7d2-47e5-a398-7389351c4dc3.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,1,CFW,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,a8585da9-807d-41cf-bbc9-9df9623087f6,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/a8585da9-807d-41cf-bbc9-9df9623087f6.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,8,CFW,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,db28453d-a1b8-43a6-8ff5-ac310e2e55ce,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/db28453d-a1b8-43a6-8ff5-ac310e2e55ce.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,WGA,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,C,10e81da0-2d6b-4c12-b8ec-225a435e0f30,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/10e81da0-2d6b-4c12-b8ec-225a435e0f30.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,5,CFW,11,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,H,e30ff507-ea04-4b66-a4a5-086b1d535bde,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/e30ff507-ea04-4b66-a4a5-086b1d535bde.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,NileRed,5,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,A,ff8afcc6-067c-4560-97a6-ef89eedbd40f,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/ff8afcc6-067c-4560-97a6-ef89eedbd40f.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,4,WGA,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,G,a121ea34-7b8b-44e6-93a1-0822a28a2126,BOTRCI,NileRed_WGA_CFW,3,Apical cell wall,ACWapex,file:///images/a121ea34-7b8b-44e6-93a1-0822a28a2126.tif
NLL9765-4-1,274d9a78-4426-47fb-95d3-808e29a31fd4,1877ffcf-93e2-4348-b33a-2446fe0af3f4,4,NileRed,3,Botrytis cinerea Pers. 1801,9b9172a5-cb6a-48c0-8a8d-d3ca4de9e92d,Lipids,00:00:00,LDtest-set1-P3-R2,E,6161d822-278a-4755-bdce-a2a6fdb1ff3a,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/6161d822-278a-4755-bdce-a2a6fdb1ff3a.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,2,WGA,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,B,9c16d700-9034-439f-b6d8-3d4bdf943ed9,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/9c16d700-9034-439f-b6d8-3d4bdf943ed9.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,WGA,6,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,F,186e69a8-ccfe-47ce-aa86-2e87d008b61f,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/186e69a8-ccfe-47ce-aa86-2e87d008b61f.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,9,BrightField,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,B,0a5178d6-9af0-4d84-90e3-5c73d0ad726d,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/0a5178d6-9af0-4d84-90e3-5c73d0ad726d.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,1,BrightField,7,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,A,cd0f54d5-45ba-45ee-aa48-ff7d6a3db2e7,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/cd0f54d5-45ba-45ee-aa48-ff7d6a3db2e7.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,9,CFW,4,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,5dbda6de-afba-402d-9409-f562c81c9c87,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/5dbda6de-afba-402d-9409-f562c81c9c87.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,3,NileRed,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,B,ec31193b-7d23-49ff-ae70-9f214d95d2aa,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/ec31193b-7d23-49ff-ae70-9f214d95d2aa.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,3,CFW,6,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,1b27fe79-8d16-4c7d-a3a5-97c1b6a418a9,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/1b27fe79-8d16-4c7d-a3a5-97c1b6a418a9.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d6b466a4-9b40-4643-a371-bebee03352a6,2,NileRed,1,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,45776eae-0511-4144-ac00-129afdeb237b,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/45776eae-0511-4144-ac00-129afdeb237b.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,6,WGA,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,G,6697e975-69d8-4532-ac0e-0187f8c05b6e,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/6697e975-69d8-4532-ac0e-0187f8c05b6e.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,7,NileRed,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,D,4ea0912c-883b-4302-aa6e-2ab22535df40,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/4ea0912c-883b-4302-aa6e-2ab22535df40.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,WGA,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,G,046f2f17-16a6-42dc-b552-c99e668e0f83,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/046f2f17-16a6-42dc-b552-c99e668e0f83.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,1,CFW,12,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,62589b01-88b3-4775-8ab0-0f65d45b8462,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/62589b01-88b3-4775-8ab0-0f65d45b8462.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,CFW,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,F,7d4fe7a8-3d9c-4e17-a325-d128650e8e78,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/7d4fe7a8-3d9c-4e17-a325-d128650e8e78.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,3,CFW,5,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,D,ac933e15-42cb-4cd3-aa89-9c3de1f2ee61,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/ac933e15-42cb-4cd3-aa89-9c3de1f2ee61.tif
